[DEBUG] IP deste peer: 127.0.0.1, porta: 5001
[DEBUG] Lista bruta de vizinhos: 127.0.0.1:5000
[DEBUG] Lista final de vizinhos: [('127.0.0.1', 5000)]
[DEBUG] Modo seed: False
[Servidor] Ouvindo em 127.0.0.1:5001
[Cliente] Conectado a 127.0.0.1:5000
[Cliente] Bloco 7093 recebido de 127.0.0.1:5000 (360/20480)
[Cliente] Bloco 13140 recebido de 127.0.0.1:5000 (361/20480)
[Cliente] Bloco 14128 recebido de 127.0.0.1:5000 (362/20480)
[Cliente] Bloco 413 recebido de 127.0.0.1:5000 (363/20480)
[Cliente] Bloco 20467 recebido de 127.0.0.1:5000 (364/20480)
[Cliente] Bloco 223 recebido de 127.0.0.1:5000 (365/20480)
[Cliente] Bloco 17916 recebido de 127.0.0.1:5000 (366/20480)
[Cliente] Bloco 18620 recebido de 127.0.0.1:5000 (367/20480)
[Cliente] Bloco 12191 recebido de 127.0.0.1:5000 (368/20480)
[Cliente] Bloco 14094 recebido de 127.0.0.1:5000 (369/20480)
[Cliente] Bloco 12084 recebido de 127.0.0.1:5000 (370/20480)
[Cliente] Bloco 1848 recebido de 127.0.0.1:5000 (371/20480)
[Cliente] Bloco 604 recebido de 127.0.0.1:5000 (372/20480)
[Cliente] Bloco 16804 recebido de 127.0.0.1:5000 (373/20480)
[Cliente] Bloco 12343 recebido de 127.0.0.1:5000 (374/20480)
[Cliente] Bloco 4489 recebido de 127.0.0.1:5000 (375/20480)
[Cliente] Bloco 4302 recebido de 127.0.0.1:5000 (376/20480)
[Cliente] Bloco 8045 recebido de 127.0.0.1:5000 (377/20480)
[Cliente] Bloco 6744 recebido de 127.0.0.1:5000 (378/20480)
[Cliente] Bloco 2084 recebido de 127.0.0.1:5000 (379/20480)
[Cliente] Bloco 20194 recebido de 127.0.0.1:5000 (380/20480)
[Cliente] Bloco 12423 recebido de 127.0.0.1:5000 (381/20480)
[Cliente] Bloco 11090 recebido de 127.0.0.1:5000 (382/20480)
[Cliente] Bloco 15347 recebido de 127.0.0.1:5000 (383/20480)
[Cliente] Bloco 10941 recebido de 127.0.0.1:5000 (384/20480)
[Cliente] Bloco 14298 recebido de 127.0.0.1:5000 (385/20480)
[Cliente] Bloco 18731 recebido de 127.0.0.1:5000 (386/20480)
[Cliente] Bloco 1108 recebido de 127.0.0.1:5000 (387/20480)
[Cliente] Bloco 2033 recebido de 127.0.0.1:5000 (388/20480)
[Cliente] Bloco 9657 recebido de 127.0.0.1:5000 (389/20480)
[Cliente] Bloco 3040 recebido de 127.0.0.1:5000 (390/20480)
[Cliente] Bloco 4294 recebido de 127.0.0.1:5000 (391/20480)
[Cliente] Bloco 683 recebido de 127.0.0.1:5000 (392/20480)
[Cliente] Bloco 8746 recebido de 127.0.0.1:5000 (393/20480)
[Cliente] Bloco 4193 recebido de 127.0.0.1:5000 (394/20480)
[Cliente] Bloco 4851 recebido de 127.0.0.1:5000 (395/20480)
[Cliente] Bloco 3427 recebido de 127.0.0.1:5000 (396/20480)
[Cliente] Bloco 14846 recebido de 127.0.0.1:5000 (397/20480)
[Cliente] Bloco 15796 recebido de 127.0.0.1:5000 (398/20480)
[Cliente] Bloco 11280 recebido de 127.0.0.1:5000 (399/20480)
[Cliente] Bloco 9211 recebido de 127.0.0.1:5000 (400/20480)
[Cliente] Bloco 3410 recebido de 127.0.0.1:5000 (401/20480)
[Cliente] Bloco 10739 recebido de 127.0.0.1:5000 (402/20480)
[Cliente] Bloco 7455 recebido de 127.0.0.1:5000 (403/20480)
[Cliente] Bloco 3351 recebido de 127.0.0.1:5000 (404/20480)
[Cliente] Bloco 8118 recebido de 127.0.0.1:5000 (405/20480)
[Cliente] Bloco 10632 recebido de 127.0.0.1:5000 (406/20480)
[Cliente] Bloco 15651 recebido de 127.0.0.1:5000 (407/20480)
[Cliente] Bloco 4339 recebido de 127.0.0.1:5000 (408/20480)
[Cliente] Bloco 2581 recebido de 127.0.0.1:5000 (409/20480)
[Cliente] Bloco 3376 recebido de 127.0.0.1:5000 (410/20480)
[Cliente] Bloco 1708 recebido de 127.0.0.1:5000 (411/20480)
[Cliente] Bloco 6439 recebido de 127.0.0.1:5000 (412/20480)
[Cliente] Bloco 10824 recebido de 127.0.0.1:5000 (413/20480)
[Cliente] Bloco 14160 recebido de 127.0.0.1:5000 (414/20480)
[Cliente] Bloco 19014 recebido de 127.0.0.1:5000 (415/20480)
[Cliente] Bloco 19 recebido de 127.0.0.1:5000 (416/20480)
[Cliente] Bloco 15786 recebido de 127.0.0.1:5000 (417/20480)
[Cliente] Bloco 11637 recebido de 127.0.0.1:5000 (418/20480)
[Cliente] Bloco 18562 recebido de 127.0.0.1:5000 (419/20480)
[Cliente] Bloco 18995 recebido de 127.0.0.1:5000 (420/20480)
[Cliente] Bloco 9126 recebido de 127.0.0.1:5000 (421/20480)
[Cliente] Bloco 19556 recebido de 127.0.0.1:5000 (422/20480)
[Cliente] Bloco 11217 recebido de 127.0.0.1:5000 (423/20480)
[Cliente] Bloco 6162 recebido de 127.0.0.1:5000 (424/20480)
[Cliente] Bloco 3894 recebido de 127.0.0.1:5000 (425/20480)
[Cliente] Bloco 14824 recebido de 127.0.0.1:5000 (426/20480)
[Cliente] Bloco 10828 recebido de 127.0.0.1:5000 (427/20480)
[Cliente] Bloco 17853 recebido de 127.0.0.1:5000 (428/20480)
[Cliente] Bloco 12536 recebido de 127.0.0.1:5000 (429/20480)
[Cliente] Bloco 19713 recebido de 127.0.0.1:5000 (430/20480)
[Cliente] Bloco 15318 recebido de 127.0.0.1:5000 (431/20480)
[Cliente] Bloco 6797 recebido de 127.0.0.1:5000 (432/20480)
[Cliente] Bloco 11468 recebido de 127.0.0.1:5000 (433/20480)
[Cliente] Bloco 16421 recebido de 127.0.0.1:5000 (434/20480)
[Cliente] Bloco 4837 recebido de 127.0.0.1:5000 (435/20480)
[Cliente] Bloco 1271 recebido de 127.0.0.1:5000 (436/20480)
[Cliente] Bloco 4296 recebido de 127.0.0.1:5000 (437/20480)
[Cliente] Bloco 16910 recebido de 127.0.0.1:5000 (438/20480)
[Cliente] Bloco 14229 recebido de 127.0.0.1:5000 (439/20480)
[Cliente] Bloco 7768 recebido de 127.0.0.1:5000 (440/20480)
[Cliente] Bloco 15529 recebido de 127.0.0.1:5000 (441/20480)
[Cliente] Bloco 18937 recebido de 127.0.0.1:5000 (442/20480)
[Cliente] Bloco 1233 recebido de 127.0.0.1:5000 (443/20480)
[Cliente] Bloco 9202 recebido de 127.0.0.1:5000 (444/20480)
[Cliente] Bloco 17412 recebido de 127.0.0.1:5000 (445/20480)
[Cliente] Bloco 2936 recebido de 127.0.0.1:5000 (446/20480)
[Cliente] Bloco 11429 recebido de 127.0.0.1:5000 (447/20480)
[Cliente] Bloco 18167 recebido de 127.0.0.1:5000 (448/20480)
[Cliente] Bloco 866 recebido de 127.0.0.1:5000 (449/20480)
[Cliente] Bloco 5908 recebido de 127.0.0.1:5000 (450/20480)
[Cliente] Bloco 3963 recebido de 127.0.0.1:5000 (451/20480)
[Cliente] Bloco 11140 recebido de 127.0.0.1:5000 (452/20480)
[Cliente] Bloco 19844 recebido de 127.0.0.1:5000 (453/20480)
[Cliente] Bloco 167 recebido de 127.0.0.1:5000 (454/20480)
[Cliente] Bloco 17960 recebido de 127.0.0.1:5000 (455/20480)
[Cliente] Bloco 51 recebido de 127.0.0.1:5000 (456/20480)
[Cliente] Bloco 20050 recebido de 127.0.0.1:5000 (457/20480)
[Cliente] Bloco 13796 recebido de 127.0.0.1:5000 (458/20480)
[Cliente] Bloco 9208 recebido de 127.0.0.1:5000 (459/20480)
[Cliente] Bloco 13807 recebido de 127.0.0.1:5000 (460/20480)
[Cliente] Bloco 11532 recebido de 127.0.0.1:5000 (461/20480)
[Cliente] Bloco 14875 recebido de 127.0.0.1:5000 (462/20480)
[Cliente] Bloco 12006 recebido de 127.0.0.1:5000 (463/20480)
[Cliente] Bloco 7369 recebido de 127.0.0.1:5000 (464/20480)
[Cliente] Bloco 14633 recebido de 127.0.0.1:5000 (465/20480)
[Cliente] Bloco 8234 recebido de 127.0.0.1:5000 (466/20480)
[Cliente] Bloco 7185 recebido de 127.0.0.1:5000 (467/20480)
[Cliente] Bloco 19316 recebido de 127.0.0.1:5000 (468/20480)
[Cliente] Bloco 10129 recebido de 127.0.0.1:5000 (469/20480)
[Cliente] Bloco 11609 recebido de 127.0.0.1:5000 (470/20480)
[Cliente] Bloco 7954 recebido de 127.0.0.1:5000 (471/20480)
[Cliente] Bloco 11132 recebido de 127.0.0.1:5000 (472/20480)
[Cliente] Bloco 3083 recebido de 127.0.0.1:5000 (473/20480)
[Cliente] Bloco 4366 recebido de 127.0.0.1:5000 (474/20480)
[Cliente] Bloco 12983 recebido de 127.0.0.1:5000 (475/20480)
[Cliente] Bloco 12038 recebido de 127.0.0.1:5000 (476/20480)
[Cliente] Bloco 14748 recebido de 127.0.0.1:5000 (477/20480)
[Cliente] Bloco 2242 recebido de 127.0.0.1:5000 (478/20480)
[Cliente] Bloco 17274 recebido de 127.0.0.1:5000 (479/20480)
[Cliente] Bloco 1193 recebido de 127.0.0.1:5000 (480/20480)
[Cliente] Bloco 9121 recebido de 127.0.0.1:5000 (481/20480)
[Cliente] Bloco 1940 recebido de 127.0.0.1:5000 (482/20480)
[Cliente] Bloco 17085 recebido de 127.0.0.1:5000 (483/20480)
[Cliente] Bloco 5357 recebido de 127.0.0.1:5000 (484/20480)
[Cliente] Bloco 4621 recebido de 127.0.0.1:5000 (485/20480)
[Cliente] Bloco 20199 recebido de 127.0.0.1:5000 (486/20480)
[Cliente] Bloco 19269 recebido de 127.0.0.1:5000 (487/20480)
[Cliente] Bloco 18709 recebido de 127.0.0.1:5000 (488/20480)
[Cliente] Bloco 1836 recebido de 127.0.0.1:5000 (489/20480)
[Cliente] Bloco 10049 recebido de 127.0.0.1:5000 (490/20480)
[Cliente] Bloco 7462 recebido de 127.0.0.1:5000 (491/20480)
[Cliente] Bloco 17020 recebido de 127.0.0.1:5000 (492/20480)
[Cliente] Bloco 854 recebido de 127.0.0.1:5000 (493/20480)
[Cliente] Bloco 14606 recebido de 127.0.0.1:5000 (494/20480)
[Cliente] Bloco 8792 recebido de 127.0.0.1:5000 (495/20480)
[Cliente] Bloco 6566 recebido de 127.0.0.1:5000 (496/20480)
[Cliente] Bloco 7247 recebido de 127.0.0.1:5000 (497/20480)
[Cliente] Bloco 14386 recebido de 127.0.0.1:5000 (498/20480)
[Cliente] Bloco 13527 recebido de 127.0.0.1:5000 (499/20480)
[Cliente] Bloco 13234 recebido de 127.0.0.1:5000 (500/20480)
[Cliente] Bloco 9654 recebido de 127.0.0.1:5000 (501/20480)
[Cliente] Bloco 2693 recebido de 127.0.0.1:5000 (502/20480)
[Cliente] Bloco 18579 recebido de 127.0.0.1:5000 (503/20480)
[Cliente] Bloco 15280 recebido de 127.0.0.1:5000 (504/20480)
[Cliente] Bloco 9801 recebido de 127.0.0.1:5000 (505/20480)
[Cliente] Bloco 19939 recebido de 127.0.0.1:5000 (506/20480)
[Cliente] Bloco 14863 recebido de 127.0.0.1:5000 (507/20480)
[Cliente] Bloco 4134 recebido de 127.0.0.1:5000 (508/20480)
[Cliente] Bloco 1913 recebido de 127.0.0.1:5000 (509/20480)
[Cliente] Bloco 12178 recebido de 127.0.0.1:5000 (510/20480)
[Cliente] Bloco 12028 recebido de 127.0.0.1:5000 (511/20480)
[Cliente] Bloco 13242 recebido de 127.0.0.1:5000 (512/20480)
[Cliente] Bloco 13672 recebido de 127.0.0.1:5000 (513/20480)
[Cliente] Bloco 1719 recebido de 127.0.0.1:5000 (514/20480)
[Cliente] Bloco 13567 recebido de 127.0.0.1:5000 (515/20480)
[Cliente] Bloco 6811 recebido de 127.0.0.1:5000 (516/20480)
[Cliente] Bloco 16573 recebido de 127.0.0.1:5000 (517/20480)
[Cliente] Bloco 17135 recebido de 127.0.0.1:5000 (518/20480)
[Cliente] Bloco 4089 recebido de 127.0.0.1:5000 (519/20480)
[Cliente] Bloco 12573 recebido de 127.0.0.1:5000 (520/20480)
[Cliente] Bloco 3735 recebido de 127.0.0.1:5000 (521/20480)
[Cliente] Bloco 8145 recebido de 127.0.0.1:5000 (522/20480)
[Cliente] Bloco 1489 recebido de 127.0.0.1:5000 (523/20480)
[Cliente] Bloco 13468 recebido de 127.0.0.1:5000 (524/20480)
[Cliente] Bloco 20400 recebido de 127.0.0.1:5000 (525/20480)
[Cliente] Bloco 14082 recebido de 127.0.0.1:5000 (526/20480)
[Cliente] Bloco 3360 recebido de 127.0.0.1:5000 (527/20480)
[Cliente] Bloco 7092 recebido de 127.0.0.1:5000 (528/20480)
[Cliente] Bloco 18876 recebido de 127.0.0.1:5000 (529/20480)
[Cliente] Bloco 18992 recebido de 127.0.0.1:5000 (530/20480)
[Cliente] Bloco 19397 recebido de 127.0.0.1:5000 (531/20480)
[Cliente] Bloco 1277 recebido de 127.0.0.1:5000 (532/20480)
[Cliente] Bloco 16682 recebido de 127.0.0.1:5000 (533/20480)
[Cliente] Bloco 3576 recebido de 127.0.0.1:5000 (534/20480)
[Cliente] Bloco 19595 recebido de 127.0.0.1:5000 (535/20480)
[Cliente] Bloco 8225 recebido de 127.0.0.1:5000 (536/20480)
[Cliente] Bloco 5151 recebido de 127.0.0.1:5000 (537/20480)
[Cliente] Bloco 12586 recebido de 127.0.0.1:5000 (538/20480)
[Cliente] Bloco 2908 recebido de 127.0.0.1:5000 (539/20480)
[Cliente] Bloco 16314 recebido de 127.0.0.1:5000 (540/20480)
[Cliente] Bloco 11426 recebido de 127.0.0.1:5000 (541/20480)
[Cliente] Bloco 13583 recebido de 127.0.0.1:5000 (542/20480)
[Cliente] Bloco 1611 recebido de 127.0.0.1:5000 (543/20480)
[Cliente] Bloco 20180 recebido de 127.0.0.1:5000 (544/20480)
[Cliente] Bloco 8384 recebido de 127.0.0.1:5000 (545/20480)
[Cliente] Bloco 19140 recebido de 127.0.0.1:5000 (546/20480)
[Cliente] Bloco 508 recebido de 127.0.0.1:5000 (547/20480)
[Cliente] Bloco 19630 recebido de 127.0.0.1:5000 (548/20480)
[Cliente] Bloco 17674 recebido de 127.0.0.1:5000 (549/20480)
[Cliente] Bloco 16980 recebido de 127.0.0.1:5000 (550/20480)
[Cliente] Bloco 16896 recebido de 127.0.0.1:5000 (551/20480)
[Cliente] Bloco 5316 recebido de 127.0.0.1:5000 (552/20480)
[Cliente] Bloco 16881 recebido de 127.0.0.1:5000 (553/20480)
[Cliente] Bloco 12244 recebido de 127.0.0.1:5000 (554/20480)
[Cliente] Bloco 11890 recebido de 127.0.0.1:5000 (555/20480)
[Cliente] Bloco 18849 recebido de 127.0.0.1:5000 (556/20480)
[Cliente] Bloco 16120 recebido de 127.0.0.1:5000 (557/20480)
[Cliente] Bloco 11462 recebido de 127.0.0.1:5000 (558/20480)
[Cliente] Bloco 13314 recebido de 127.0.0.1:5000 (559/20480)
[Cliente] Bloco 15601 recebido de 127.0.0.1:5000 (560/20480)
[Cliente] Bloco 8475 recebido de 127.0.0.1:5000 (561/20480)
[Cliente] Bloco 7236 recebido de 127.0.0.1:5000 (562/20480)
[Cliente] Bloco 443 recebido de 127.0.0.1:5000 (563/20480)
[Cliente] Bloco 11953 recebido de 127.0.0.1:5000 (564/20480)
[Cliente] Bloco 8062 recebido de 127.0.0.1:5000 (565/20480)
[Cliente] Bloco 9082 recebido de 127.0.0.1:5000 (566/20480)
[Cliente] Bloco 12946 recebido de 127.0.0.1:5000 (567/20480)
[Cliente] Bloco 4287 recebido de 127.0.0.1:5000 (568/20480)
[Cliente] Bloco 5677 recebido de 127.0.0.1:5000 (569/20480)
[Cliente] Bloco 1888 recebido de 127.0.0.1:5000 (570/20480)
[Cliente] Bloco 7424 recebido de 127.0.0.1:5000 (571/20480)
[Cliente] Bloco 3101 recebido de 127.0.0.1:5000 (572/20480)
[Cliente] Bloco 9172 recebido de 127.0.0.1:5000 (573/20480)
[Cliente] Bloco 12339 recebido de 127.0.0.1:5000 (574/20480)
[Cliente] Bloco 10586 recebido de 127.0.0.1:5000 (575/20480)
[Cliente] Bloco 18485 recebido de 127.0.0.1:5000 (576/20480)
[Cliente] Bloco 8330 recebido de 127.0.0.1:5000 (577/20480)
[Cliente] Bloco 17037 recebido de 127.0.0.1:5000 (578/20480)
[Cliente] Bloco 995 recebido de 127.0.0.1:5000 (579/20480)
[Cliente] Bloco 14813 recebido de 127.0.0.1:5000 (580/20480)
[Cliente] Bloco 10732 recebido de 127.0.0.1:5000 (581/20480)
[Cliente] Bloco 3935 recebido de 127.0.0.1:5000 (582/20480)
[Cliente] Bloco 3857 recebido de 127.0.0.1:5000 (583/20480)
[Cliente] Bloco 20431 recebido de 127.0.0.1:5000 (584/20480)
[Cliente] Bloco 13088 recebido de 127.0.0.1:5000 (585/20480)
[Cliente] Bloco 3910 recebido de 127.0.0.1:5000 (586/20480)
[Cliente] Bloco 671 recebido de 127.0.0.1:5000 (587/20480)
[Cliente] Bloco 8333 recebido de 127.0.0.1:5000 (588/20480)
[Cliente] Bloco 12543 recebido de 127.0.0.1:5000 (589/20480)
[Cliente] Bloco 6607 recebido de 127.0.0.1:5000 (590/20480)
[Cliente] Bloco 8158 recebido de 127.0.0.1:5000 (591/20480)
[Cliente] Bloco 12723 recebido de 127.0.0.1:5000 (592/20480)
[Cliente] Bloco 12779 recebido de 127.0.0.1:5000 (593/20480)
[Cliente] Bloco 2143 recebido de 127.0.0.1:5000 (594/20480)
[Cliente] Bloco 5266 recebido de 127.0.0.1:5000 (595/20480)
[Cliente] Bloco 1034 recebido de 127.0.0.1:5000 (596/20480)
[Cliente] Bloco 9111 recebido de 127.0.0.1:5000 (597/20480)
[Cliente] Bloco 18569 recebido de 127.0.0.1:5000 (598/20480)
[Cliente] Bloco 2580 recebido de 127.0.0.1:5000 (599/20480)
[Cliente] Bloco 952 recebido de 127.0.0.1:5000 (600/20480)
[Cliente] Bloco 4013 recebido de 127.0.0.1:5000 (601/20480)
[Cliente] Bloco 6700 recebido de 127.0.0.1:5000 (602/20480)
[Cliente] Bloco 8898 recebido de 127.0.0.1:5000 (603/20480)
[Cliente] Bloco 963 recebido de 127.0.0.1:5000 (604/20480)
[Cliente] Bloco 20218 recebido de 127.0.0.1:5000 (605/20480)
[Cliente] Bloco 6106 recebido de 127.0.0.1:5000 (606/20480)
[Cliente] Bloco 10800 recebido de 127.0.0.1:5000 (607/20480)
[Cliente] Bloco 2892 recebido de 127.0.0.1:5000 (608/20480)
[Cliente] Bloco 15350 recebido de 127.0.0.1:5000 (609/20480)
[Cliente] Bloco 11299 recebido de 127.0.0.1:5000 (610/20480)
[Cliente] Bloco 16768 recebido de 127.0.0.1:5000 (611/20480)
[Cliente] Bloco 18678 recebido de 127.0.0.1:5000 (612/20480)
[Cliente] Bloco 15739 recebido de 127.0.0.1:5000 (613/20480)
[Cliente] Bloco 15575 recebido de 127.0.0.1:5000 (614/20480)
[Cliente] Bloco 15148 recebido de 127.0.0.1:5000 (615/20480)
[Cliente] Bloco 15749 recebido de 127.0.0.1:5000 (616/20480)
[Cliente] Bloco 9244 recebido de 127.0.0.1:5000 (617/20480)
[Cliente] Bloco 5715 recebido de 127.0.0.1:5000 (618/20480)
[Cliente] Bloco 9016 recebido de 127.0.0.1:5000 (619/20480)
[Cliente] Bloco 13754 recebido de 127.0.0.1:5000 (620/20480)
[Cliente] Bloco 759 recebido de 127.0.0.1:5000 (621/20480)
[Cliente] Bloco 3975 recebido de 127.0.0.1:5000 (622/20480)
[Cliente] Bloco 7568 recebido de 127.0.0.1:5000 (623/20480)
[Cliente] Bloco 4326 recebido de 127.0.0.1:5000 (624/20480)
[Cliente] Bloco 3815 recebido de 127.0.0.1:5000 (625/20480)
[Cliente] Bloco 14388 recebido de 127.0.0.1:5000 (626/20480)
[Cliente] Bloco 15490 recebido de 127.0.0.1:5000 (627/20480)
[Cliente] Bloco 3571 recebido de 127.0.0.1:5000 (628/20480)
[Cliente] Bloco 11581 recebido de 127.0.0.1:5000 (629/20480)
[Cliente] Bloco 20101 recebido de 127.0.0.1:5000 (630/20480)
[Cliente] Bloco 520 recebido de 127.0.0.1:5000 (631/20480)
[Cliente] Bloco 20206 recebido de 127.0.0.1:5000 (632/20480)
[Cliente] Bloco 176 recebido de 127.0.0.1:5000 (633/20480)
[Cliente] Bloco 12093 recebido de 127.0.0.1:5000 (634/20480)
[Cliente] Bloco 122 recebido de 127.0.0.1:5000 (635/20480)
[Cliente] Bloco 961 recebido de 127.0.0.1:5000 (636/20480)
[Cliente] Bloco 2653 recebido de 127.0.0.1:5000 (637/20480)
[Cliente] Bloco 3797 recebido de 127.0.0.1:5000 (638/20480)
[Cliente] Bloco 2867 recebido de 127.0.0.1:5000 (639/20480)
[Cliente] Bloco 600 recebido de 127.0.0.1:5000 (640/20480)
[Cliente] Bloco 15293 recebido de 127.0.0.1:5000 (641/20480)
[Cliente] Bloco 10763 recebido de 127.0.0.1:5000 (642/20480)
[Cliente] Bloco 15219 recebido de 127.0.0.1:5000 (643/20480)
[Cliente] Bloco 11941 recebido de 127.0.0.1:5000 (644/20480)
[Cliente] Bloco 19737 recebido de 127.0.0.1:5000 (645/20480)
[Cliente] Bloco 6750 recebido de 127.0.0.1:5000 (646/20480)
[Cliente] Bloco 18550 recebido de 127.0.0.1:5000 (647/20480)
[Cliente] Bloco 9281 recebido de 127.0.0.1:5000 (648/20480)
[Cliente] Bloco 2644 recebido de 127.0.0.1:5000 (649/20480)
[Cliente] Bloco 17096 recebido de 127.0.0.1:5000 (650/20480)
[Cliente] Bloco 1773 recebido de 127.0.0.1:5000 (651/20480)
[Cliente] Bloco 6862 recebido de 127.0.0.1:5000 (652/20480)
[Cliente] Bloco 9485 recebido de 127.0.0.1:5000 (653/20480)
[Cliente] Bloco 17655 recebido de 127.0.0.1:5000 (654/20480)
[Cliente] Bloco 2496 recebido de 127.0.0.1:5000 (655/20480)
[Cliente] Bloco 14347 recebido de 127.0.0.1:5000 (656/20480)
[Cliente] Bloco 4806 recebido de 127.0.0.1:5000 (657/20480)
[Cliente] Bloco 9324 recebido de 127.0.0.1:5000 (658/20480)
[Cliente] Bloco 14061 recebido de 127.0.0.1:5000 (659/20480)
[Cliente] Bloco 18489 recebido de 127.0.0.1:5000 (660/20480)
[Cliente] Bloco 1820 recebido de 127.0.0.1:5000 (661/20480)
[Cliente] Bloco 9511 recebido de 127.0.0.1:5000 (662/20480)
[Cliente] Bloco 12637 recebido de 127.0.0.1:5000 (663/20480)
[Cliente] Bloco 9736 recebido de 127.0.0.1:5000 (664/20480)
[Cliente] Bloco 19445 recebido de 127.0.0.1:5000 (665/20480)
[Cliente] Bloco 3496 recebido de 127.0.0.1:5000 (666/20480)
[Cliente] Bloco 9576 recebido de 127.0.0.1:5000 (667/20480)
[Cliente] Bloco 77 recebido de 127.0.0.1:5000 (668/20480)
[Cliente] Bloco 8458 recebido de 127.0.0.1:5000 (669/20480)
[Cliente] Bloco 3163 recebido de 127.0.0.1:5000 (670/20480)
[Cliente] Bloco 17119 recebido de 127.0.0.1:5000 (671/20480)
[Cliente] Bloco 5616 recebido de 127.0.0.1:5000 (672/20480)
[Cliente] Bloco 18034 recebido de 127.0.0.1:5000 (673/20480)
[Cliente] Bloco 13275 recebido de 127.0.0.1:5000 (674/20480)
[Cliente] Bloco 11318 recebido de 127.0.0.1:5000 (675/20480)
[Cliente] Bloco 11642 recebido de 127.0.0.1:5000 (676/20480)
[Cliente] Bloco 3227 recebido de 127.0.0.1:5000 (677/20480)
[Cliente] Bloco 16235 recebido de 127.0.0.1:5000 (678/20480)
[Cliente] Bloco 20416 recebido de 127.0.0.1:5000 (679/20480)
[Cliente] Bloco 18474 recebido de 127.0.0.1:5000 (680/20480)
[Cliente] Bloco 7292 recebido de 127.0.0.1:5000 (681/20480)
[Cliente] Bloco 18154 recebido de 127.0.0.1:5000 (682/20480)
[Cliente] Bloco 15141 recebido de 127.0.0.1:5000 (683/20480)
[Cliente] Bloco 4342 recebido de 127.0.0.1:5000 (684/20480)
[Cliente] Bloco 4650 recebido de 127.0.0.1:5000 (685/20480)
[Cliente] Bloco 10617 recebido de 127.0.0.1:5000 (686/20480)
[Cliente] Bloco 20114 recebido de 127.0.0.1:5000 (687/20480)
[Cliente] Bloco 19003 recebido de 127.0.0.1:5000 (688/20480)
[Cliente] Bloco 14575 recebido de 127.0.0.1:5000 (689/20480)
[Cliente] Bloco 16255 recebido de 127.0.0.1:5000 (690/20480)
[Cliente] Bloco 16877 recebido de 127.0.0.1:5000 (691/20480)
[Cliente] Bloco 9667 recebido de 127.0.0.1:5000 (692/20480)
[Cliente] Bloco 20008 recebido de 127.0.0.1:5000 (693/20480)
[Cliente] Bloco 15473 recebido de 127.0.0.1:5000 (694/20480)
[Cliente] Bloco 18510 recebido de 127.0.0.1:5000 (695/20480)
[Cliente] Bloco 5087 recebido de 127.0.0.1:5000 (696/20480)
[Cliente] Bloco 5548 recebido de 127.0.0.1:5000 (697/20480)
[Cliente] Bloco 14210 recebido de 127.0.0.1:5000 (698/20480)
[Cliente] Bloco 3926 recebido de 127.0.0.1:5000 (699/20480)
[Cliente] Bloco 19503 recebido de 127.0.0.1:5000 (700/20480)
[Cliente] Bloco 3242 recebido de 127.0.0.1:5000 (701/20480)
[Cliente] Bloco 9041 recebido de 127.0.0.1:5000 (702/20480)
[Cliente] Bloco 2769 recebido de 127.0.0.1:5000 (703/20480)
[Cliente] Bloco 16617 recebido de 127.0.0.1:5000 (704/20480)
[Cliente] Bloco 17317 recebido de 127.0.0.1:5000 (705/20480)
[Cliente] Bloco 12440 recebido de 127.0.0.1:5000 (706/20480)
[Cliente] Bloco 14668 recebido de 127.0.0.1:5000 (707/20480)
[Cliente] Bloco 16711 recebido de 127.0.0.1:5000 (708/20480)
[Cliente] Bloco 3663 recebido de 127.0.0.1:5000 (709/20480)
[Cliente] Bloco 6075 recebido de 127.0.0.1:5000 (710/20480)
[Cliente] Bloco 8769 recebido de 127.0.0.1:5000 (711/20480)
[Cliente] Bloco 392 recebido de 127.0.0.1:5000 (712/20480)
[Cliente] Bloco 3733 recebido de 127.0.0.1:5000 (713/20480)
[Cliente] Bloco 16583 recebido de 127.0.0.1:5000 (714/20480)
[Cliente] Bloco 6521 recebido de 127.0.0.1:5000 (715/20480)
[Cliente] Bloco 239 recebido de 127.0.0.1:5000 (716/20480)
[Cliente] Bloco 10346 recebido de 127.0.0.1:5000 (717/20480)
[Cliente] Bloco 10699 recebido de 127.0.0.1:5000 (718/20480)
[Cliente] Bloco 20154 recebido de 127.0.0.1:5000 (719/20480)
[Cliente] Bloco 8896 recebido de 127.0.0.1:5000 (720/20480)
[Cliente] Bloco 11209 recebido de 127.0.0.1:5000 (721/20480)
[Cliente] Bloco 8625 recebido de 127.0.0.1:5000 (722/20480)
[Cliente] Bloco 1746 recebido de 127.0.0.1:5000 (723/20480)
[Cliente] Bloco 18087 recebido de 127.0.0.1:5000 (724/20480)
[Cliente] Bloco 7067 recebido de 127.0.0.1:5000 (725/20480)
[Cliente] Bloco 18514 recebido de 127.0.0.1:5000 (726/20480)
[Cliente] Bloco 199 recebido de 127.0.0.1:5000 (727/20480)
[Cliente] Bloco 18035 recebido de 127.0.0.1:5000 (728/20480)
